order_id,order_date,ship_date,customer_id,segment,city,state,region,category,product_name,sales,quantity,discount,profit,unit_price,latitude,longitude,year,month,quarter,month_name,profit_margin
ORD-14434,2020-01-01,2020-01-06,CUST-75773,Consumer,Nashville,TN,South,Office Supplies,Folders,379.09,19,0.2,105.29,24.94,36.2298,-86.6381,2020,1,1,Jan,0.2777
ORD-14439,2021-06-13,2021-06-17,CUST-18932,Consumer,Phoenix,AZ,West,Technology,Mice,2155.52,16,0.5,-457.57,269.44,32.9517,-111.919,2021,6,2,Jun,-0.2123
ORD-14442,2021-09-06,2021-09-07,CUST-96662,Consumer,Atlanta,GA,South,Office Supplies,Notebooks,480.13,7,0.05,123.31,72.2,33.6548,-84.1076,2021,9,3,Sep,0.2568
ORD-14443,2021-04-21,2021-04-23,CUST-43359,Consumer,San Francisco,CA,West,Office Supplies,Scissors,465.58,16,0.05,172.08,30.63,38.3545,-122.1125,2021,4,2,Apr,0.3696
ORD-14447,2021-11-11,2021-11-18,CUST-28958,Corporate,Kansas City,MO,Central,Office Supplies,Notebooks,69.04,1,0.1,19.84,76.71,39.1082,-94.5942,2021,11,4,Nov,0.2874
ORD-14451,2021-10-13,2021-10-19,CUST-62699,Corporate,Chicago,IL,Central,Office Supplies,Notebooks,25.52,2,0.5,-2.02,25.52,41.5679,-87.8182,2021,10,4,Oct,-0.0792
ORD-14452,2020-05-13,2020-05-20,CUST-81657,Home Office,Baltimore,MD,East,Office Supplies,Tape,462.77,17,0.4,-10.09,45.37,39.3042,-76.6847,2020,5,2,May,-0.0218
ORD-14454,2020-07-17,2020-07-20,CUST-52788,Consumer,Baltimore,MD,East,Furniture,Rugs,1045.65,3,0.0,226.23,348.55,39.4113,-76.3952,2020,7,3,Jul,0.2164
ORD-14458,2023-01-23,2023-01-27,CUST-91073,Corporate,Denver,CO,West,Office Supplies,Scissors,736.4,20,0.5,8.36,73.64,39.6428,-104.8026,2023,1,1,Jan,0.0114
ORD-14459,2021-10-01,2021-10-07,CUST-26268,Home Office,Nashville,TN,South,Office Supplies,Scissors,235.26,3,0.0,102.11,78.42,36.2622,-87.0274,2021,10,4,Oct,0.434
ORD-14462,2023-11-08,2023-11-15,CUST-24862,Consumer,Las Vegas,NV,West,Office Supplies,Staplers,1194.56,16,0.0,494.34,74.66,36.5286,-115.319,2023,11,4,Nov,0.4138
ORD-14466,2020-05-06,2020-05-08,CUST-51207,Home Office,Baltimore,MD,East,Technology,Mice,15766.96,20,0.05,4491.96,829.84,39.1323,-76.6003,2020,5,2,May,0.2849
ORD-14467,2022-11-20,2022-11-25,CUST-13247,Consumer,Denver,CO,West,Office Supplies,Staplers,300.78,9,0.0,110.2,33.42,39.807,-105.5027,2022,11,4,Nov,0.3664
ORD-14472,2021-05-27,2021-05-29,CUST-90398,Home Office,Dallas,TX,Central,Furniture,Rugs,575.6,2,0.1,110.92,319.78,32.4524,-96.7594,2021,5,2,May,0.1927
ORD-14475,2021-10-31,2021-11-07,CUST-65520,Consumer,Austin,TX,South,Furniture,Standing Desks,517.23,14,0.1,139.51,41.05,30.4638,-98.4515,2021,10,4,Oct,0.2697
ORD-14477,2020-02-29,2020-03-05,CUST-76377,Home Office,Minneapolis,MN,Central,Furniture,Conference Tables,3812.73,15,0.05,1380.6,267.56,45.0686,-93.5029,2020,2,1,Feb,0.3621
ORD-14481,2021-06-12,2021-06-19,CUST-54106,Corporate,Baltimore,MD,East,Technology,Monitors,17160.39,13,0.0,3910.1,1320.03,39.3429,-76.8101,2021,6,2,Jun,0.2279
ORD-14483,2021-11-15,2021-11-20,CUST-34476,Home Office,Chicago,IL,Central,Technology,Mice,8850.88,20,0.2,618.64,553.18,41.6678,-87.7713,2021,11,4,Nov,0.0699
ORD-14488,2022-07-14,2022-07-18,CUST-18825,Consumer,Philadelphia,PA,East,Technology,Printers,14364.73,16,0.15,943.56,1056.23,39.5202,-75.1162,2022,7,3,Jul,0.0657
ORD-14493,2021-07-29,2021-08-04,CUST-77773,Consumer,Atlanta,GA,South,Technology,Smartphones,661.82,4,0.1,112.02,183.84,33.9045,-84.144,2021,7,3,Jul,0.1693
ORD-14495,2020-08-09,2020-08-13,CUST-35674,Consumer,Atlanta,GA,South,Technology,Cameras,9103.93,19,0.4,-762.75,798.59,33.5902,-84.1381,2020,8,3,Aug,-0.0838
ORD-14498,2022-06-28,2022-07-05,CUST-31510,Corporate,Philadelphia,PA,East,Office Supplies,Envelopes,12.1,1,0.2,2.08,15.12,39.6798,-75.4493,2022,6,2,Jun,0.1719
ORD-14500,2020-04-19,2020-04-21,CUST-66371,Consumer,Atlanta,GA,South,Technology,Smartphones,5986.35,17,0.15,921.91,414.28,34.0328,-84.2438,2020,4,2,Apr,0.154
ORD-14505,2020-04-08,2020-04-12,CUST-32915,Home Office,St. Louis,MO,Central,Office Supplies,Scissors,286.09,18,0.1,106.88,17.66,38.3662,-90.0954,2020,4,2,Apr,0.3736
ORD-14506,2021-04-21,2021-04-26,CUST-14120,Home Office,Dallas,TX,Central,Technology,Cameras,13108.0,11,0.1,1753.08,1324.04,33.0341,-96.8346,2021,4,2,Apr,0.1337
ORD-14507,2023-08-28,2023-09-01,CUST-28342,Corporate,Nashville,TN,South,Furniture,Conference Tables,7697.8,11,0.0,2161.18,699.8,36.3323,-86.5171,2023,8,3,Aug,0.2808
ORD-14511,2023-01-05,2023-01-10,CUST-67460,Corporate,San Francisco,CA,West,Office Supplies,Tape,1058.72,16,0.0,388.11,66.17,37.7517,-122.7375,2023,1,1,Jan,0.3666
ORD-14516,2023-08-06,2023-08-12,CUST-59742,Home Office,Miami,FL,South,Technology,Printers,2734.06,6,0.4,-614.9,759.46,25.8301,-80.0073,2023,8,3,Aug,-0.2249
ORD-14518,2020-01-26,2020-02-01,CUST-15466,Home Office,Los Angeles,CA,West,Furniture,Conference Tables,9821.23,18,0.2,1503.66,682.03,33.4651,-118.3453,2020,1,1,Jan,0.1531
ORD-14523,2022-03-02,2022-03-07,CUST-40072,Consumer,Houston,TX,Central,Office Supplies,Paper Reams,484.06,8,0.1,101.21,67.23,30.1709,-95.6958,2022,3,1,Mar,0.2091
ORD-14528,2023-12-04,2023-12-11,CUST-47565,Consumer,Dallas,TX,Central,Furniture,Office Chairs,1625.88,4,0.3,199.61,580.67,33.0638,-97.0702,2023,12,4,Dec,0.1228
ORD-14533,2021-06-04,2021-06-07,CUST-57399,Corporate,Baltimore,MD,East,Furniture,Bookshelves,4094.54,12,0.05,832.67,359.17,39.3951,-76.8633,2021,6,2,Jun,0.2034
ORD-14535,2022-07-11,2022-07-17,CUST-94364,Consumer,Baltimore,MD,East,Office Supplies,Envelopes,823.45,18,0.15,234.79,53.82,39.1452,-77.1443,2022,7,3,Jul,0.2851
ORD-14540,2022-11-15,2022-11-21,CUST-65782,Home Office,Philadelphia,PA,East,Office Supplies,Tape,293.81,9,0.5,-32.77,65.29,40.018,-75.3285,2022,11,4,Nov,-0.1115
ORD-14542,2021-10-06,2021-10-10,CUST-43265,Corporate,Las Vegas,NV,West,Office Supplies,Pens,170.91,19,0.3,22.62,12.85,36.3788,-114.788,2021,10,4,Oct,0.1324
ORD-14547,2023-05-10,2023-05-15,CUST-95026,Home Office,Miami,FL,South,Technology,Smartphones,13340.35,13,0.05,2219.47,1080.19,25.6678,-80.04,2023,5,2,May,0.1664
ORD-14551,2021-04-27,2021-04-29,CUST-13943,Home Office,Phoenix,AZ,West,Furniture,Bookshelves,1667.02,19,0.4,-146.44,146.23,33.5169,-111.9044,2021,4,2,Apr,-0.0878
ORD-14553,2022-11-24,2022-12-01,CUST-29097,Consumer,Miami,FL,South,Office Supplies,Paper Reams,755.5,17,0.05,297.68,46.78,25.189,-80.4184,2022,11,4,Nov,0.394
ORD-14557,2021-04-16,2021-04-18,CUST-25022,Consumer,New York,NY,East,Technology,Laptops,58.88,1,0.2,0.95,73.6,40.74,-73.8658,2021,4,2,Apr,0.0161
ORD-14559,2023-02-17,2023-02-24,CUST-58846,Home Office,New York,NY,East,Office Supplies,Envelopes,663.55,16,0.1,261.99,46.08,40.5615,-74.1593,2023,2,1,Feb,0.3948
ORD-14564,2021-04-26,2021-05-01,CUST-76890,Home Office,Atlanta,GA,South,Furniture,Office Chairs,5304.0,10,0.0,1896.09,530.4,33.839,-84.0097,2021,4,2,Apr,0.3575
ORD-14565,2023-08-06,2023-08-08,CUST-14570,Home Office,Baltimore,MD,East,Furniture,Standing Desks,2050.79,7,0.15,398.75,344.67,38.9429,-77.0099,2023,8,3,Aug,0.1944
ORD-14569,2022-04-07,2022-04-09,CUST-67348,Corporate,Philadelphia,PA,East,Office Supplies,Pens,37.88,1,0.5,-2.94,75.76,40.1486,-74.8034,2022,4,2,Apr,-0.0776
ORD-14572,2022-06-05,2022-06-11,CUST-49202,Corporate,Boston,MA,East,Technology,Laptops,6885.01,13,0.2,1049.74,662.02,42.6129,-70.7111,2022,6,2,Jun,0.1525
ORD-14575,2020-01-04,2020-01-11,CUST-91082,Corporate,Jacksonville,FL,East,Technology,Monitors,6265.5,15,0.5,-1309.49,835.4,29.9831,-81.395,2020,1,1,Jan,-0.209
ORD-14580,2022-01-22,2022-01-29,CUST-28458,Consumer,Atlanta,GA,South,Office Supplies,Envelopes,747.14,18,0.1,254.69,46.12,33.7822,-84.2738,2022,1,1,Jan,0.3409
ORD-14585,2023-06-27,2023-07-01,CUST-66813,Home Office,New Orleans,LA,South,Office Supplies,Envelopes,35.11,6,0.05,13.21,6.16,30.3351,-89.6815,2023,6,2,Jun,0.3762
ORD-14586,2020-05-28,2020-05-31,CUST-84625,Home Office,Baltimore,MD,East,Office Supplies,Tape,12.98,1,0.3,2.43,18.55,39.5437,-76.4558,2020,5,2,May,0.1872
ORD-14590,2020-09-16,2020-09-17,CUST-92714,Consumer,Austin,TX,South,Technology,Smartwatches,618.17,3,0.15,47.56,242.42,30.497,-98.1583,2020,9,3,Sep,0.0769
ORD-14591,2023-02-07,2023-02-14,CUST-70422,Consumer,Denver,CO,West,Technology,Printers,1153.53,1,0.0,314.56,1153.53,39.3816,-104.8943,2023,2,1,Feb,0.2727
ORD-14594,2022-08-01,2022-08-05,CUST-60475,Consumer,Houston,TX,Central,Office Supplies,Sticky Notes,641.55,15,0.3,75.54,61.1,29.926,-95.3802,2022,8,3,Aug,0.1177
ORD-14598,2023-08-13,2023-08-18,CUST-44900,Home Office,Los Angeles,CA,West,Technology,Cameras,2282.4,5,0.0,320.13,456.48,34.1762,-118.4134,2023,8,3,Aug,0.1403
ORD-14601,2021-11-15,2021-11-20,CUST-44917,Corporate,San Francisco,CA,West,Technology,Smartwatches,2700.94,19,0.1,497.13,157.95,37.7704,-122.3014,2021,11,4,Nov,0.1841
ORD-14603,2021-08-24,2021-08-27,CUST-10378,Home Office,Los Angeles,CA,West,Office Supplies,Sticky Notes,361.25,16,0.4,11.6,37.63,33.8732,-118.3776,2021,8,3,Aug,0.0321
ORD-14606,2023-12-25,2023-12-30,CUST-63740,Consumer,San Francisco,CA,West,Furniture,Lamps,64.91,1,0.05,19.66,68.33,38.2732,-122.6616,2023,12,4,Dec,0.3029
ORD-14609,2020-10-05,2020-10-08,CUST-46699,Consumer,Chicago,IL,Central,Furniture,Bookshelves,3339.12,16,0.5,-154.13,417.39,41.1991,-88.0083,2020,10,4,Oct,-0.0462
ORD-14610,2023-08-28,2023-09-04,CUST-27858,Home Office,New York,NY,East,Technology,Headphones,5087.41,17,0.05,671.85,315.01,40.3042,-74.4851,2023,8,3,Aug,0.1321
ORD-14611,2020-01-13,2020-01-17,CUST-25226,Corporate,Atlanta,GA,South,Furniture,Rugs,901.8,3,0.0,289.16,300.6,33.6858,-84.2762,2020,1,1,Jan,0.3206
ORD-14614,2020-08-11,2020-08-18,CUST-39807,Corporate,Chicago,IL,Central,Office Supplies,Staplers,183.18,3,0.0,79.6,61.06,41.9297,-87.4527,2020,8,3,Aug,0.4345
ORD-14615,2020-03-30,2020-03-31,CUST-73421,Consumer,Atlanta,GA,South,Office Supplies,Staplers,428.1,15,0.0,169.75,28.54,33.3939,-84.0727,2020,3,1,Mar,0.3965
ORD-14620,2023-03-21,2023-03-28,CUST-78406,Home Office,St. Louis,MO,Central,Office Supplies,Notebooks,269.8,10,0.0,99.97,26.98,38.3493,-90.2534,2023,3,1,Mar,0.3705
ORD-14621,2021-03-12,2021-03-19,CUST-64187,Home Office,Austin,TX,South,Office Supplies,Folders,254.11,14,0.3,29.06,25.93,30.1448,-97.6368,2021,3,1,Mar,0.1144
ORD-14622,2022-08-29,2022-08-31,CUST-43792,Consumer,Charlotte,NC,East,Office Supplies,Folders,726.3,10,0.0,303.17,72.63,34.9607,-80.9863,2022,8,3,Aug,0.4174
ORD-14624,2023-09-21,2023-09-26,CUST-57178,Home Office,Chicago,IL,Central,Technology,Keyboards,4347.49,13,0.1,842.18,371.58,41.9989,-87.0275,2023,9,3,Sep,0.1937
ORD-14625,2020-11-06,2020-11-10,CUST-66264,Corporate,Nashville,TN,South,Office Supplies,Paper Reams,1066.65,17,0.2,318.94,78.43,36.5133,-87.1964,2020,11,4,Nov,0.299
ORD-14627,2021-05-29,2021-06-01,CUST-60151,Consumer,Miami,FL,South,Office Supplies,Folders,1186.97,18,0.15,377.69,77.58,25.7541,-80.3553,2021,5,2,May,0.3182
ORD-14631,2021-11-08,2021-11-11,CUST-57199,Consumer,Minneapolis,MN,Central,Technology,Cameras,1392.0,2,0.0,317.93,696.0,45.2636,-93.1198,2021,11,4,Nov,0.2284
ORD-14632,2022-01-15,2022-01-19,CUST-80889,Consumer,New Orleans,LA,South,Furniture,Conference Tables,512.19,6,0.5,-73.72,170.73,30.1727,-90.2613,2022,1,1,Jan,-0.1439
ORD-14633,2023-07-12,2023-07-18,CUST-20922,Corporate,Houston,TX,Central,Technology,Laptops,10539.3,10,0.05,2011.26,1109.4,29.669,-95.4357,2023,7,3,Jul,0.1908
ORD-14637,2023-05-15,2023-05-21,CUST-17075,Consumer,Baltimore,MD,East,Office Supplies,Scissors,40.47,1,0.3,8.03,57.81,38.9779,-76.0264,2023,5,2,May,0.1984
ORD-14639,2023-06-25,2023-06-28,CUST-10085,Corporate,San Francisco,CA,West,Office Supplies,Pens,200.8,8,0.0,62.04,25.1,37.5907,-122.3089,2023,6,2,Jun,0.309
ORD-14640,2021-10-04,2021-10-11,CUST-20346,Corporate,Jacksonville,FL,East,Technology,Tablets,8635.88,19,0.2,770.46,568.15,30.2999,-81.6672,2021,10,4,Oct,0.0892
ORD-14644,2021-01-09,2021-01-12,CUST-47030,Home Office,Chicago,IL,Central,Furniture,Filing Cabinets,9841.24,19,0.0,3154.39,517.96,41.7807,-87.232,2021,1,1,Jan,0.3205
ORD-14647,2021-01-26,2021-02-02,CUST-94399,Home Office,Baltimore,MD,East,Technology,Headphones,1805.9,5,0.5,-249.27,722.36,39.5518,-76.8998,2021,1,1,Jan,-0.138
ORD-14649,2020-01-20,2020-01-24,CUST-85887,Consumer,Philadelphia,PA,East,Office Supplies,Notebooks,777.4,10,0.0,307.87,77.74,39.8599,-75.4617,2020,1,1,Jan,0.396
ORD-14650,2020-03-05,2020-03-07,CUST-19438,Consumer,New York,NY,East,Furniture,Conference Tables,6311.47,14,0.1,1502.18,500.91,40.5487,-73.8134,2020,3,1,Mar,0.238
ORD-14652,2023-09-01,2023-09-04,CUST-58994,Consumer,St. Louis,MO,Central,Office Supplies,Notebooks,780.47,20,0.15,176.77,45.91,39.1457,-90.4689,2023,9,3,Sep,0.2265
ORD-14653,2020-05-24,2020-05-25,CUST-62138,Corporate,Dallas,TX,Central,Technology,Keyboards,1281.92,2,0.0,296.08,640.96,33.0176,-96.9712,2020,5,2,May,0.231
ORD-14657,2022-03-03,2022-03-09,CUST-75661,Home Office,New Orleans,LA,South,Technology,Smartphones,10578.92,15,0.05,2355.12,742.38,29.5812,-89.6344,2022,3,1,Mar,0.2226
ORD-14659,2021-03-22,2021-03-28,CUST-12688,Home Office,St. Louis,MO,Central,Office Supplies,Staplers,289.05,7,0.15,81.14,48.58,38.4511,-90.2898,2021,3,1,Mar,0.2807
ORD-14660,2020-11-17,2020-11-20,CUST-74648,Corporate,Baltimore,MD,East,Furniture,Lamps,1690.92,11,0.0,575.67,153.72,39.1147,-76.8348,2020,11,4,Nov,0.3404
ORD-14662,2022-03-12,2022-03-14,CUST-96703,Consumer,Denver,CO,West,Furniture,Sofas,4436.7,10,0.0,1281.87,443.67,39.3869,-104.4338,2022,3,1,Mar,0.2889
ORD-14663,2020-07-14,2020-07-15,CUST-56683,Corporate,San Francisco,CA,West,Technology,Printers,895.18,1,0.2,28.36,1118.98,38.0195,-122.3572,2020,7,3,Jul,0.0317
ORD-14667,2022-04-27,2022-05-02,CUST-61456,Home Office,Los Angeles,CA,West,Office Supplies,Folders,654.39,9,0.0,229.54,72.71,34.0482,-118.0048,2022,4,2,Apr,0.3508
ORD-14672,2021-07-30,2021-08-05,CUST-81176,Consumer,Miami,FL,South,Technology,Smartwatches,7912.58,11,0.5,-1498.75,1438.65,26.1279,-79.8835,2021,7,3,Jul,-0.1894
ORD-14674,2020-12-16,2020-12-21,CUST-64929,Consumer,Nashville,TN,South,Office Supplies,Staplers,625.25,19,0.05,253.82,34.64,36.0321,-87.104,2020,12,4,Dec,0.4059
ORD-14679,2022-01-27,2022-01-30,CUST-26525,Corporate,Los Angeles,CA,West,Office Supplies,Staplers,1338.75,17,0.0,494.43,78.75,34.1089,-118.0763,2022,1,1,Jan,0.3693
ORD-14680,2020-11-27,2020-11-29,CUST-94808,Corporate,Baltimore,MD,East,Technology,Smartphones,1059.66,18,0.0,118.07,58.87,39.2876,-76.5626,2020,11,4,Nov,0.1114
ORD-14681,2022-12-05,2022-12-10,CUST-24688,Consumer,Los Angeles,CA,West,Furniture,Rugs,7149.06,16,0.2,901.66,558.52,34.4374,-118.1135,2022,12,4,Dec,0.1261
ORD-14685,2023-01-31,2023-02-05,CUST-31951,Corporate,Miami,FL,South,Office Supplies,Sticky Notes,100.11,3,0.3,22.58,47.67,25.7052,-79.9088,2023,1,1,Jan,0.2256
ORD-14687,2023-12-22,2023-12-23,CUST-18803,Consumer,Baltimore,MD,East,Office Supplies,Folders,343.31,11,0.5,28.07,62.42,39.6835,-76.9376,2023,12,4,Dec,0.0818
ORD-14688,2022-09-09,2022-09-11,CUST-77359,Home Office,New Orleans,LA,South,Technology,Cameras,7656.12,17,0.0,1587.24,450.36,29.8465,-89.9232,2022,9,3,Sep,0.2073
ORD-14690,2020-01-03,2020-01-04,CUST-96833,Consumer,San Francisco,CA,West,Office Supplies,Tape,257.93,6,0.05,101.71,45.25,37.5183,-122.3996,2020,1,1,Jan,0.3943
ORD-14691,2021-07-24,2021-07-28,CUST-18655,Corporate,Los Angeles,CA,West,Furniture,Desks,3202.09,9,0.4,-387.44,592.98,34.4826,-118.3937,2021,7,3,Jul,-0.121
ORD-14692,2021-02-05,2021-02-11,CUST-93105,Home Office,Nashville,TN,South,Office Supplies,Envelopes,60.11,1,0.0,24.21,60.11,36.0771,-86.4362,2021,2,1,Feb,0.4028
ORD-14694,2020-09-25,2020-09-27,CUST-58880,Consumer,Los Angeles,CA,West,Furniture,Bookshelves,10273.05,15,0.0,1624.42,684.87,34.045,-118.2717,2020,9,3,Sep,0.1581
ORD-14697,2022-05-05,2022-05-08,CUST-87970,Consumer,Los Angeles,CA,West,Technology,Cameras,1280.76,2,0.0,252.72,640.38,34.5679,-118.5062,2022,5,2,May,0.1973
ORD-14699,2022-03-25,2022-03-30,CUST-88409,Corporate,Denver,CO,West,Furniture,Lamps,810.68,4,0.0,274.49,202.67,39.8469,-104.6015,2022,3,1,Mar,0.3386
ORD-14701,2021-09-03,2021-09-07,CUST-25641,Corporate,Baltimore,MD,East,Office Supplies,Notebooks,583.8,20,0.4,27.23,48.65,39.0701,-76.2812,2021,9,3,Sep,0.0466
ORD-14702,2020-05-16,2020-05-21,CUST-65023,Corporate,Boston,MA,East,Technology,Cameras,7635.14,13,0.05,1536.69,618.23,41.8965,-71.2218,2020,5,2,May,0.2013
ORD-14706,2022-04-11,2022-04-16,CUST-15318,Corporate,Atlanta,GA,South,Office Supplies,Pens,746.21,12,0.2,193.51,77.73,34.0013,-84.5938,2022,4,2,Apr,0.2593
ORD-14709,2020-06-21,2020-06-26,CUST-43388,Consumer,Miami,FL,South,Office Supplies,Scissors,81.0,17,0.5,-11.8,9.53,25.927,-80.5561,2020,6,2,Jun,-0.1457
ORD-14712,2022-03-12,2022-03-14,CUST-11118,Corporate,St. Louis,MO,Central,Technology,Headphones,7414.08,10,0.2,-302.99,926.76,37.7803,-89.9558,2022,3,1,Mar,-0.0409
ORD-14713,2022-07-18,2022-07-20,CUST-48734,Consumer,St. Louis,MO,Central,Office Supplies,Scissors,187.7,5,0.0,76.29,37.54,38.5623,-89.7833,2022,7,3,Jul,0.4064
ORD-14714,2020-10-08,2020-10-15,CUST-99021,Home Office,Seattle,WA,West,Technology,Mice,15556.42,11,0.0,3918.14,1414.22,48.0949,-122.7478,2020,10,4,Oct,0.2519
ORD-14717,2023-11-08,2023-11-13,CUST-21093,Home Office,Charlotte,NC,East,Office Supplies,Tape,61.03,4,0.05,21.87,16.06,34.745,-80.9088,2023,11,4,Nov,0.3583
ORD-14721,2021-11-24,2021-12-01,CUST-34465,Home Office,Nashville,TN,South,Technology,Monitors,9624.02,8,0.1,1227.73,1336.67,36.358,-86.7663,2021,11,4,Nov,0.1276
ORD-14722,2021-04-28,2021-04-30,CUST-20313,Home Office,St. Louis,MO,Central,Technology,Keyboards,3253.41,8,0.05,687.02,428.08,38.841,-89.5535,2021,4,2,Apr,0.2112
ORD-14725,2020-02-27,2020-03-01,CUST-75454,Corporate,St. Louis,MO,Central,Office Supplies,Tape,268.11,9,0.5,-4.23,59.58,38.3477,-90.1262,2020,2,1,Feb,-0.0158
ORD-14730,2021-07-03,2021-07-09,CUST-71890,Home Office,Minneapolis,MN,Central,Furniture,Wardrobes,2875.87,11,0.15,402.29,307.58,45.4246,-93.355,2021,7,3,Jul,0.1399
ORD-14733,2022-02-21,2022-02-28,CUST-47427,Home Office,Minneapolis,MN,Central,Furniture,Wardrobes,2182.74,3,0.0,593.1,727.58,44.8386,-93.0545,2022,2,1,Feb,0.2717
ORD-14735,2021-11-11,2021-11-18,CUST-62310,Home Office,Chicago,IL,Central,Office Supplies,Pens,196.69,20,0.15,53.52,11.57,41.6575,-87.1504,2021,11,4,Nov,0.2721
ORD-14738,2022-03-24,2022-03-27,CUST-27918,Corporate,Seattle,WA,West,Furniture,Wardrobes,7215.18,15,0.3,124.04,687.16,47.6207,-122.1343,2022,3,1,Mar,0.0172
ORD-14743,2021-06-28,2021-06-30,CUST-86483,Consumer,Seattle,WA,West,Office Supplies,Envelopes,104.72,13,0.1,24.97,8.95,47.7541,-122.6465,2021,6,2,Jun,0.2384
ORD-14748,2021-09-08,2021-09-15,CUST-64086,Consumer,San Francisco,CA,West,Technology,Mice,10278.65,11,0.3,217.28,1334.89,37.4812,-122.2122,2021,9,3,Sep,0.0211
ORD-14751,2023-10-26,2023-10-27,CUST-31890,Consumer,Las Vegas,NV,West,Furniture,Filing Cabinets,335.05,1,0.4,11.82,558.42,36.4284,-115.0646,2023,10,4,Oct,0.0353
ORD-14754,2023-01-29,2023-02-02,CUST-96237,Home Office,Los Angeles,CA,West,Technology,Keyboards,3928.5,3,0.05,661.7,1378.42,33.8771,-117.7987,2023,1,1,Jan,0.1684
ORD-14755,2022-08-01,2022-08-04,CUST-75171,Home Office,St. Louis,MO,Central,Technology,Mice,11466.09,9,0.0,2121.52,1274.01,38.3189,-90.0004,2022,8,3,Aug,0.185
ORD-14759,2022-12-19,2022-12-23,CUST-69371,Home Office,Las Vegas,NV,West,Technology,Laptops,10157.84,11,0.3,-607.51,1319.2,35.885,-115.5731,2022,12,4,Dec,-0.0598
ORD-14760,2021-10-25,2021-10-29,CUST-92483,Home Office,Phoenix,AZ,West,Furniture,Standing Desks,228.34,7,0.0,62.99,32.62,33.4252,-111.9971,2021,10,4,Oct,0.2759
ORD-14762,2020-02-20,2020-02-23,CUST-73418,Consumer,Dallas,TX,Central,Furniture,Rugs,5905.68,11,0.0,2052.61,536.88,32.9381,-96.8573,2020,2,1,Feb,0.3476
ORD-14767,2021-01-16,2021-01-19,CUST-49468,Corporate,Las Vegas,NV,West,Technology,Smartphones,15160.8,15,0.0,3185.14,1010.72,36.323,-114.7582,2021,1,1,Jan,0.2101
ORD-14769,2022-03-26,2022-03-31,CUST-59556,Consumer,Phoenix,AZ,West,Office Supplies,Notebooks,22.89,3,0.0,9.3,7.63,33.3093,-112.3679,2022,3,1,Mar,0.4063
ORD-14771,2022-03-11,2022-03-13,CUST-55084,Home Office,Houston,TX,Central,Office Supplies,Staplers,41.63,1,0.3,3.65,59.47,29.9599,-95.1966,2022,3,1,Mar,0.0877
ORD-14773,2023-09-12,2023-09-18,CUST-90733,Corporate,Las Vegas,NV,West,Furniture,Wardrobes,706.78,7,0.3,62.81,144.24,36.1314,-114.7179,2023,9,3,Sep,0.0889
ORD-14776,2020-01-03,2020-01-06,CUST-39556,Consumer,Phoenix,AZ,West,Office Supplies,Envelopes,765.17,12,0.05,256.94,67.12,33.7366,-112.0816,2020,1,1,Jan,0.3358
ORD-14777,2022-11-04,2022-11-07,CUST-77036,Consumer,San Francisco,CA,West,Furniture,Standing Desks,140.78,2,0.3,4.16,100.56,37.9478,-122.2971,2022,11,4,Nov,0.0295
ORD-14781,2022-11-01,2022-11-08,CUST-26342,Consumer,Denver,CO,West,Office Supplies,Tape,47.34,6,0.0,19.78,7.89,39.7644,-104.9914,2022,11,4,Nov,0.4178
ORD-14785,2023-02-07,2023-02-09,CUST-97322,Home Office,Denver,CO,West,Technology,Keyboards,18589.86,18,0.0,6309.74,1032.77,40.0953,-104.7632,2023,2,1,Feb,0.3394
ORD-14787,2022-04-04,2022-04-08,CUST-30023,Corporate,Memphis,TN,South,Furniture,Rugs,4059.09,7,0.05,1078.05,610.39,35.4521,-89.8946,2022,4,2,Apr,0.2656
ORD-14789,2023-07-23,2023-07-24,CUST-97163,Consumer,San Francisco,CA,West,Office Supplies,Folders,309.6,20,0.5,0.41,30.96,37.6789,-122.4443,2023,7,3,Jul,0.0013
ORD-14792,2020-04-27,2020-05-01,CUST-95994,Corporate,San Francisco,CA,West,Office Supplies,Sticky Notes,453.04,6,0.05,91.28,79.48,37.8332,-122.5665,2020,4,2,Apr,0.2015
ORD-14795,2020-05-16,2020-05-23,CUST-23702,Consumer,Baltimore,MD,East,Technology,Headphones,2298.18,4,0.3,137.05,820.78,39.2958,-76.9667,2020,5,2,May,0.0596
ORD-14797,2023-02-18,2023-02-21,CUST-60510,Consumer,Los Angeles,CA,West,Furniture,Conference Tables,1117.8,4,0.0,332.55,279.45,33.7362,-118.098,2023,2,1,Feb,0.2975
ORD-14801,2021-08-10,2021-08-16,CUST-18291,Home Office,Denver,CO,West,Office Supplies,Pens,447.64,13,0.15,131.85,40.51,40.0274,-105.2173,2021,8,3,Aug,0.2945
ORD-14804,2022-01-10,2022-01-13,CUST-21334,Consumer,St. Louis,MO,Central,Furniture,Lamps,5809.05,9,0.0,1752.59,645.45,38.2205,-89.9896,2022,1,1,Jan,0.3017
ORD-14809,2023-03-05,2023-03-12,CUST-59279,Consumer,Memphis,TN,South,Furniture,Desks,2630.65,11,0.0,857.44,239.15,35.2987,-90.0495,2023,3,1,Mar,0.3259
ORD-14812,2022-10-14,2022-10-17,CUST-32115,Home Office,Phoenix,AZ,West,Furniture,Lamps,3891.84,6,0.0,1248.26,648.64,33.9313,-112.1555,2022,10,4,Oct,0.3207
